year,system_name,subgroup,pct_met_exceeded,student_group
2022,Maury County,,63.2,All Students
2022,Maury County,,25.9,All Students
2022,Maury County,,50.0,All Students
2022,Maury County,,18.7,All Students
2022,Maury County,,22.0,All Students
2022,Maury County,,29.4,All Students
2022,Maury County,,16.3,All Students
2022,Maury County,,43.0,All Students
2022,Maury County,,25.3,All Students
2022,Maury County,,35.7,All Students
2022,Maury County,,32.3,All Students
2022,Maury County,,42.9,All Students
2022,Maury County,,36.1,All Students
2022,Maury County,,52.6,All Students
2022,Maury County,,28.7,All Students
2022,Maury County,,25.0,All Students
2022,Maury County,,33.9,All Students
2022,Maury County,,28.3,All Students
2022,Maury County,,33.3,All Students
2022,Maury County,,22.2,All Students
2022,Maury County,,38.8,All Students
2022,Maury County,,30.2,All Students
2022,Maury County,,41.7,All Students
2022,Maury County,,32.1,All Students
2022,Maury County,,31.7,All Students
2022,Maury County,,38.9,All Students
2022,Maury County,,24.9,All Students
2022,Maury County,,42.1,All Students
2022,Maury County,,29.4,All Students
2022,Maury County,,27.2,All Students
2022,Maury County,,28.6,All Students
2022,Maury County,,26.9,All Students
2022,Meigs County,,7.6,All Students
2022,Meigs County,,7.3,All Students
2022,Meigs County,,8.0,All Students
2022,Meigs County,,9.7,All Students
2022,Meigs County,,49.5,All Students
2022,Meigs County,,8.3,All Students
2022,Meigs County,,45.4,All Students
2022,Meigs County,,31.3,All Students
2022,Meigs County,,44.2,All Students
2022,Meigs County,,35.6,All Students
2022,Meigs County,,34.1,All Students
2022,Meigs County,,33.6,All Students
2022,Meigs County,,20.0,All Students
2022,Meigs County,,66.7,All Students
2022,Meigs County,,32.6,All Students
2022,Meigs County,,37.9,All Students
2022,Meigs County,,37.6,All Students
2022,Meigs County,,48.7,All Students
2022,Meigs County,,48.7,All Students
2022,Meigs County,,21.4,All Students
2022,Meigs County,,,All Students
2022,Meigs County,,19.4,All Students
2022,Meigs County,,33.6,All Students
2022,Meigs County,,29.8,All Students
2022,Meigs County,,24.6,All Students
2022,Meigs County,,26.2,All Students
2022,Meigs County,,34.4,All Students
2022,Meigs County,,25.2,All Students
2022,Meigs County,,41.7,All Students
2022,Meigs County,,28.9,All Students
2022,Meigs County,,29.8,All Students
2022,Meigs County,,48.1,All Students
2022,Meigs County,,39.0,All Students
2022,Meigs County,,45.2,All Students
2022,Meigs County,,29.5,All Students
2022,Meigs County,,28.1,All Students
2022,Meigs County,,38.5,All Students
2022,Meigs County,,36.1,All Students
2022,Meigs County,,34.1,All Students
2022,Meigs County,,35.2,All Students
2022,Meigs County,,32.6,All Students
2022,Meigs County,,40.0,All Students
2022,Meigs County,,33.9,All Students
2022,Meigs County,,30.1,All Students
2022,Meigs County,,30.1,All Students
2022,Monroe County,,,All Students
2022,Monroe County,,19.1,All Students
2022,Monroe County,,18.0,All Students
2022,Monroe County,,58.3,All Students
2022,Monroe County,,16.4,All Students
2022,Monroe County,,19.4,All Students
2022,Monroe County,,31.0,All Students
2022,Monroe County,,6.9,All Students
2022,Monroe County,,73.1,All Students
2022,Monroe County,,36.0,All Students
2022,Monroe County,,31.7,All Students
2022,Monroe County,,26.7,All Students
2022,Monroe County,,26.6,All Students
2022,Monroe County,,23.8,All Students
2022,Monroe County,,25.9,All Students
2022,Monroe County,,20.6,All Students
2022,Monroe County,,24.1,All Students
2022,Monroe County,,25.9,All Students
2022,Monroe County,,31.8,All Students
2022,Monroe County,,31.8,All Students
2022,Monroe County,,42.6,All Students
2022,Monroe County,,42.6,All Students
2022,Monroe County,,10.6,All Students
2022,Monroe County,,16.7,All Students
2022,Monroe County,,,All Students
2022,Monroe County,,10.9,All Students
2022,Monroe County,,32.6,All Students
2022,Monroe County,,25.8,All Students
2022,Monroe County,,22.1,All Students
2022,Monroe County,,13.3,All Students
2022,Monroe County,,20.1,All Students
2022,Monroe County,,31.9,All Students
2022,Monroe County,,37.9,All Students
2022,Monroe County,,24.4,All Students
2022,Monroe County,,34.1,All Students
2022,Monroe County,,34.9,All Students
2022,Monroe County,,25.6,All Students
2022,Monroe County,,26.4,All Students
2022,Monroe County,,30.7,All Students
2022,Monroe County,,32.6,All Students
2022,Monroe County,,16.0,All Students
2022,Monroe County,,30.7,All Students
2022,Monroe County,,37.2,All Students
2022,Monroe County,,45.0,All Students
2022,Monroe County,,46.5,All Students
2022,Monroe County,,15.4,All Students
2022,Monroe County,,42.9,All Students
2022,Monroe County,,21.8,All Students
2022,Monroe County,,22.3,All Students
2022,Sweetwater,,39.6,All Students
2022,Sweetwater,,36.7,All Students
2022,Sweetwater,,32.1,All Students
2022,Sweetwater,,26.0,All Students
2022,Sweetwater,,28.0,All Students
2022,Sweetwater,,14.5,All Students
2022,Sweetwater,,40.0,All Students
2022,Sweetwater,,29.3,All Students
2022,Sweetwater,,39.6,All Students
2022,Sweetwater,,36.7,All Students
2022,Sweetwater,,25.2,All Students
2022,Sweetwater,,26.7,All Students
2022,Sweetwater,,17.0,All Students
2022,Sweetwater,,10.9,All Students
2022,Sweetwater,,30.0,All Students
2022,Sweetwater,,25.7,All Students
2022,Sweetwater,,47.0,All Students
2022,Sweetwater,,41.9,All Students
2022,Sweetwater,,32.7,All Students
2022,Sweetwater,,30.0,All Students
2022,Sweetwater,,27.7,All Students
2022,Sweetwater,,24.2,All Students
2022,Sweetwater,,40.0,All Students
2022,Sweetwater,,33.7,All Students
2022,Sweetwater,,21.3,All Students
2022,Sweetwater,,37.0,All Students
2022,Sweetwater,,40.9,All Students
2022,Sweetwater,,33.4,All Students
2022,Montgomery County,,2.2,All Students
2022,Montgomery County,,,All Students
2022,Montgomery County,,87.9,All Students
2022,Montgomery County,,9.7,All Students
2022,Montgomery County,,14.3,All Students
2022,Montgomery County,,53.7,All Students
2022,Montgomery County,,16.7,All Students
2022,Montgomery County,,6.5,All Students
2022,Montgomery County,,27.8,All Students
2022,Montgomery County,,23.1,All Students
2022,Montgomery County,,45.6,All Students
2022,Montgomery County,,55.1,All Students
2022,Montgomery County,,25.0,All Students
2022,Montgomery County,,13.6,All Students
2022,Montgomery County,,65.1,All Students
2022,Montgomery County,,49.9,All Students
2022,Montgomery County,,54.0,All Students
2022,Montgomery County,,57.1,All Students
2022,Montgomery County,,54.8,All Students
2022,Montgomery County,,40.0,All Students
2022,Montgomery County,,60.9,All Students
2022,Montgomery County,,42.6,All Students
2022,Montgomery County,,40.7,All Students
2022,Montgomery County,,43.3,All Students
2022,Montgomery County,,50.0,All Students
2022,Montgomery County,,37.0,All Students
2022,Montgomery County,,33.3,All Students
2022,Montgomery County,,33.7,All Students
2022,Montgomery County,,36.2,All Students
2022,Montgomery County,,23.0,All Students
2022,Montgomery County,,47.1,All Students
2022,Montgomery County,,36.7,All Students
2022,Montgomery County,,,All Students
2022,Montgomery County,,36.6,All Students
2022,Montgomery County,,36.3,All Students
2022,Montgomery County,,54.6,All Students
2022,Montgomery County,,35.0,All Students
2022,Montgomery County,,20.8,All Students
2022,Montgomery County,,51.5,All Students
2022,Montgomery County,,20.0,All Students
2022,Montgomery County,,7.7,All Students
2022,Montgomery County,,1.3,All Students
2022,Montgomery County,,41.3,All Students
2022,Montgomery County,,22.5,All Students
2022,Montgomery County,,59.5,All Students
2022,Montgomery County,,64.5,All Students
2022,Montgomery County,,36.2,All Students
2022,Montgomery County,,69.6,All Students
2022,Montgomery County,,41.5,All Students
2022,Montgomery County,,44.4,All Students
2022,Montgomery County,,45.5,All Students
2022,Montgomery County,,50.0,All Students
2022,Montgomery County,,32.2,All Students
2022,Montgomery County,,30.0,All Students
2022,Montgomery County,,27.0,All Students
2022,Montgomery County,,51.1,All Students
2022,Montgomery County,,32.5,All Students
2022,Montgomery County,,52.5,All Students
2022,Montgomery County,,36.0,All Students
2022,Montgomery County,,78.6,All Students
2022,Montgomery County,,51.4,All Students
2022,Montgomery County,,66.7,All Students
2022,Montgomery County,,61.0,All Students
2022,Montgomery County,,40.6,All Students
2022,Montgomery County,,52.1,All Students
2022,Montgomery County,,31.8,All Students
2022,Montgomery County,,47.0,All Students
2022,Montgomery County,,53.1,All Students
2022,Montgomery County,,42.3,All Students
2022,Montgomery County,,40.8,All Students
2022,Montgomery County,,41.7,All Students
2022,Montgomery County,,48.8,All Students
2022,Montgomery County,,49.4,All Students
2022,Montgomery County,,48.9,All Students
2022,Montgomery County,,53.2,All Students
2022,Montgomery County,,32.3,All Students
2022,Montgomery County,,58.3,All Students
2022,Montgomery County,,41.7,All Students
2022,Montgomery County,,54.7,All Students
2022,Montgomery County,,41.9,All Students
2022,Montgomery County,,55.3,All Students
2022,Montgomery County,,21.8,All Students
2022,Montgomery County,,49.4,All Students
2022,Montgomery County,,43.9,All Students
2022,Montgomery County,,,All Students
2022,Montgomery County,,47.1,All Students
2022,Moore County,,22.7,All Students
2022,Moore County,,21.3,All Students
2022,Moore County,,20.0,All Students
2022,Moore County,,26.8,All Students
2022,Moore County,,52.5,All Students
2022,Moore County,,50.8,All Students
2022,Moore County,,30.4,All Students
2022,Moore County,,46.8,All Students
2022,Moore County,,31.7,All Students
2022,Moore County,,41.0,All Students
2022,Moore County,,32.8,All Students
2022,Moore County,,25.0,All Students
2022,Moore County,,34.7,All Students
2022,Moore County,,32.2,All Students
2022,Moore County,,32.2,All Students
2022,Moore County,,34.8,All Students
2022,Moore County,,34.3,All Students
2022,Moore County,,16.9,All Students
2022,Moore County,,14.7,All Students
2022,Moore County,,33.9,All Students
2022,Moore County,,29.0,All Students
2022,Moore County,,28.3,All Students
2022,Moore County,,34.4,All Students
2022,Moore County,,16.4,All Students
2022,Moore County,,51.7,All Students
2022,Moore County,,32.0,All Students
2022,Moore County,,39.3,All Students
2022,Moore County,,66.1,All Students
2022,Moore County,,68.3,All Students
2022,Moore County,,41.0,All Students
2022,Moore County,,52.2,All Students
2022,Moore County,,46.7,All Students
2022,Moore County,,52.5,All Students
2022,Moore County,,52.5,All Students
2022,Moore County,,47.8,All Students
2022,Moore County,,33.3,All Students
2022,Moore County,,44.7,All Students
2022,Morgan County,,,All Students
2022,Morgan County,,9.9,All Students
2022,Morgan County,,9.1,All Students
2022,Morgan County,,8.7,All Students
2022,Morgan County,,,All Students
2022,Morgan County,,7.3,All Students
2022,Morgan County,,30.5,All Students
2022,Morgan County,,6.3,All Students
2022,Morgan County,,32.4,All Students
2022,Morgan County,,29.3,All Students
2022,Morgan County,,21.0,All Students
2022,Morgan County,,33.1,All Students
2022,Morgan County,,22.4,All Students
2022,Morgan County,,25.2,All Students
2022,Morgan County,,21.2,All Students
2022,Morgan County,,10.7,All Students
2022,Morgan County,,22.0,All Students
2022,Morgan County,,19.6,All Students
2022,Morgan County,,19.0,All Students
2022,Morgan County,,28.5,All Students
2022,Morgan County,,27.7,All Students
2022,Morgan County,,17.6,All Students
2022,Morgan County,,6.3,All Students
2022,Morgan County,,9.0,All Students
2022,Morgan County,,20.5,All Students
2022,Morgan County,,27.3,All Students
2022,Morgan County,,17.1,All Students
2022,Morgan County,,24.8,All Students
2022,Morgan County,,13.1,All Students
2022,Morgan County,,17.1,All Students
2022,Morgan County,,19.9,All Students
2022,Morgan County,,28.4,All Students
2022,Morgan County,,47.9,All Students
2022,Morgan County,,22.3,All Students
2022,Morgan County,,27.2,All Students
2022,Morgan County,,16.3,All Students
2022,Morgan County,,14.6,All Students
2022,Morgan County,,25.7,All Students
2022,Morgan County,,25.4,All Students
2022,Morgan County,,22.8,All Students
2022,Morgan County,,14.6,All Students
2022,Morgan County,,20.9,All Students
2022,Morgan County,,25.7,All Students
2022,Morgan County,,25.3,All Students
2022,Obion County,,14.5,All Students
2022,Obion County,,14.0,All Students
2022,Obion County,,,All Students
2022,Obion County,,10.8,All Students
2022,Obion County,,28.2,All Students
2022,Obion County,,48.5,All Students
2022,Obion County,,47.2,All Students
2022,Obion County,,35.1,All Students
2022,Obion County,,41.2,All Students
2022,Obion County,,40.7,All Students
2022,Obion County,,51.4,All Students
2022,Obion County,,45.9,All Students
2022,Obion County,,30.7,All Students
2022,Obion County,,52.2,All Students
2022,Obion County,,40.5,All Students
2022,Obion County,,32.8,All Students
2022,Obion County,,32.6,All Students
2022,Obion County,,52.0,All Students
2022,Obion County,,49.8,All Students
2022,Obion County,,27.8,All Students
2022,Obion County,,,All Students
2022,Obion County,,25.6,All Students
2022,Obion County,,33.5,All Students
2022,Obion County,,51.3,All Students
2022,Obion County,,40.2,All Students
2022,Obion County,,54.8,All Students
2022,Obion County,,50.0,All Students
2022,Obion County,,50.2,All Students
2022,Obion County,,47.8,All Students
2022,Obion County,,46.6,All Students
2022,Obion County,,40.4,All Students
2022,Obion County,,54.5,All Students
2022,Obion County,,35.8,All Students
2022,Obion County,,45.2,All Students
2022,Obion County,,53.0,All Students
2022,Obion County,,39.0,All Students
2022,Obion County,,57.1,All Students
2022,Obion County,,44.4,All Students
2022,Obion County,,61.0,All Students
2022,Obion County,,63.3,All Students
2022,Obion County,,46.3,All Students
2022,Obion County,,56.3,All Students
2022,Obion County,,24.1,All Students
2022,Obion County,,24.1,All Students
2022,Union City,,81.5,All Students
2022,Union City,,4.4,All Students
2022,Union City,,25.5,All Students
2022,Union City,,84.0,All Students
2022,Union City,,63.8,All Students
2022,Union City,,71.2,All Students
2022,Union City,,47.9,All Students
2022,Union City,,41.7,All Students
2022,Union City,,32.5,All Students
2022,Union City,,37.7,All Students
2022,Union City,,40.4,All Students
2022,Union City,,43.6,All Students
2022,Union City,,37.6,All Students
2022,Union City,,34.6,All Students
2022,Union City,,37.6,All Students
2022,Union City,,37.3,All Students
2022,Union City,,37.3,All Students
2022,Union City,,53.9,All Students
2022,Union City,,47.1,All Students
2022,Union City,,20.4,All Students
2022,Union City,,58.3,All Students
2022,Union City,,31.7,All Students
2022,Union City,,26.5,All Students
2022,Union City,,34.2,All Students
2022,Union City,,45.4,All Students
2022,Union City,,50.5,All Students
2022,Union City,,50.8,All Students
2022,Union City,,28.8,All Students
2022,Union City,,39.8,All Students
2022,Union City,,42.7,All Students
2022,Union City,,58.8,All Students
2022,Union City,,34.3,All Students
2022,Union City,,37.6,All Students
2022,Union City,,35.2,All Students
2022,Union City,,33.6,All Students
2022,Union City,,40.5,All Students
2022,Union City,,49.5,All Students
2022,Union City,,33.6,All Students
2022,Union City,,50.9,All Students
2022,Union City,,44.0,All Students
2022,Union City,,10.0,All Students
2022,Union City,,38.0,All Students
2022,Union City,,31.3,All Students
2022,Overton County,,,All Students
2022,Overton County,,73.7,All Students
2022,Overton County,,16.3,All Students
